ProductKey,OrderDateKey,DueDateKey,ShipDateKey,CustomerKey,SalesTerritoryKey,SalesOrderNumber,OrderQuantity,UnitPrice,ExtendedAmount,DiscountAmount,ProductStandardCost,SalesAmount,TaxAmt,Freight
368,2012-02-15,2012-02-27,2021-04-12,28836,6,SO47215,1,2443.35,2443.35,0,1518.7864,2443.35,195.468,61.0838
360,2012-02-15,2012-02-27,2021-04-13,26299,1,SO47216,1,2049.0982,2049.0982,0,1105.81,2049.0982,163.9279,51.2275
375,2012-02-15,2012-02-27,2021-04-14,21222,9,SO47217,1,2181.5625,2181.5625,0,1320.6838,2181.5625,174.525,54.5391
369,2012-02-15,2012-02-27,2021-04-15,21361,9,SO47218,1,2443.35,2443.35,0,1518.7864,2443.35,195.468,61.0838
362,2012-02-15,2012-02-27,2021-04-16,12577,9,SO47219,1,2049.0982,2049.0982,0,1105.81,2049.0982,163.9279,51.2275
358,2012-02-15,2012-02-27,2021-04-17,12579,9,SO47220,1,2049.0982,2049.0982,0,1105.81,2049.0982,163.9279,51.2275
370,2012-02-14,2012-02-26,2021-04-18,25883,6,SO47203,1,2443.35,2443.35,0,1518.7864,2443.35,195.468,61.0838
377,2012-02-14,2012-02-26,2021-04-19,25371,6,SO47204,1,2181.5625,2181.5625,0,1320.6838,2181.5625,174.525,54.5391
352,2012-02-14,2012-02-26,2021-04-20,26301,4,SO47205,1,2071.4196,2071.4196,0,1117.8559,2071.4196,165.7136,51.7855
333,2012-02-14,2012-02-26,2021-04-21,15256,4,SO47206,1,782.99,782.99,0,486.7066,782.99,62.6392,19.5748
337,2012-02-14,2012-02-26,2021-04-22,27043,6,SO47207,1,782.99,782.99,0,486.7066,782.99,62.6392,19.5748
369,2012-02-14,2012-02-26,2021-04-23,21359,9,SO47208,1,2443.35,2443.35,0,1518.7864,2443.35,195.468,61.0838
370,2012-02-14,2012-02-26,2021-04-24,21379,9,SO47209,1,2443.35,2443.35,0,1518.7864,2443.35,195.468,61.0838
389,2012-02-14,2012-02-26,2021-04-25,24609,9,SO47210,1,1000.4375,1000.4375,0,605.6492,1000.4375,80.035,25.0109
362,2012-02-14,2012-02-26,2021-04-26,12578,9,SO47211,1,2049.0982,2049.0982,0,1105.81,2049.0982,163.9279,51.2275
360,2012-02-14,2012-02-26,2021-04-27,12580,9,SO47212,1,2049.0982,2049.0982,0,1105.81,2049.0982,163.9279,51.2275
370,2012-02-13,2012-02-25,2021-04-28,14169,7,SO47198,1,2443.35,2443.35,0,1518.7864,2443.35,195.468,61.0838
323,2012-02-13,2012-02-25,2021-04-29,20051,8,SO47199,1,782.99,782.99,0,486.7066,782.99,62.6392,19.5748
373,2012-02-13,2012-02-25,2021-04-30,13247,4,SO47200,1,2181.5625,2181.5625,0,1320.6838,2181.5625,174.525,54.5391
356,2012-02-13,2012-02-25,2021-05-01,26277,1,SO47201,1,2071.4196,2071.4196,0,1117.8559,2071.4196,165.7136,51.7855
356,2012-02-13,2012-02-25,2021-05-02,26285,1,SO47202,1,2071.4196,2071.4196,0,1117.8559,2071.4196,165.7136,51.7855
371,2012-02-12,2012-02-24,2021-05-03,13806,7,SO47186,1,2181.5625,2181.5625,0,1320.6838,2181.5625,174.525,54.5391
385,2012-02-12,2012-02-24,2021-05-04,18134,8,SO47187,1,1000.4375,1000.4375,0,605.6492,1000.4375,80.035,25.0109
389,2012-02-12,2012-02-24,2021-05-05,19253,10,SO47188,1,1000.4375,1000.4375,0,605.6492,1000.4375,80.035,25.0109
373,2012-02-12,2012-02-24,2021-05-06,28818,6,SO47189,1,2181.5625,2181.5625,0,1320.6838,2181.5625,174.525,54.5391
369,2012-02-12,2012-02-24,2021-05-07,25892,6,SO47190,1,2443.35,2443.35,0,1518.7864,2443.35,195.468,61.0838
379,2012-02-12,2012-02-24,2021-05-08,13382,4,SO47191,1,2181.5625,2181.5625,0,1320.6838,2181.5625,174.525,54.5391
371,2012-02-12,2012-02-24,2021-05-09,16328,10,SO47192,1,2181.5625,2181.5625,0,1320.6838,2181.5625,174.525,54.5391
329,2012-02-12,2012-02-24,2021-05-10,20162,8,SO47193,1,782.99,782.99,0,486.7066,782.99,62.6392,19.5748
377,2012-02-12,2012-02-24,2021-05-11,13269,1,SO47194,1,2181.5625,2181.5625,0,1320.6838,2181.5625,174.525,54.5391
371,2012-02-12,2012-02-24,2021-05-12,13355,1,SO47195,1,2181.5625,2181.5625,0,1320.6838,2181.5625,174.525,54.5391
362,2012-02-12,2012-02-24,2021-05-13,26286,4,SO47196,1,2049.0982,2049.0982,0,1105.81,2049.0982,163.9279,51.2275
377,2012-02-12,2012-02-24,2021-05-14,21218,9,SO47197,1,2181.5625,2181.5625,0,1320.6838,2181.5625,174.525,54.5391
358,2012-02-11,2012-02-23,2021-05-15,11492,8,SO47176,1,2049.0982,2049.0982,0,1105.81,2049.0982,163.9279,51.2275
381,2012-02-11,2012-02-23,2021-05-16,14022,1,SO47177,1,1000.4375,1000.4375,0,605.6492,1000.4375,80.035,25.0109
383,2012-02-11,2012-02-23,2021-05-17,14026,1,SO47178,1,1000.4375,1000.4375,0,605.6492,1000.4375,80.035,25.0109
377,2012-02-11,2012-02-23,2021-05-18,28848,6,SO47179,1,2181.5625,2181.5625,0,1320.6838,2181.5625,174.525,54.5391
370,2012-02-11,2012-02-23,2021-05-19,13287,4,SO47180,1,2443.35,2443.35,0,1518.7864,2443.35,195.468,61.0838
368,2012-02-11,2012-02-23,2021-05-20,13329,4,SO47181,1,2443.35,2443.35,0,1518.7864,2443.35,195.468,61.0838
354,2012-02-11,2012-02-23,2021-05-21,26298,1,SO47182,1,2071.4196,2071.4196,0,1117.8559,2071.4196,165.7136,51.7855
335,2012-02-11,2012-02-23,2021-05-22,15200,4,SO47183,1,782.99,782.99,0,486.7066,782.99,62.6392,19.5748
379,2012-02-11,2012-02-23,2021-05-23,21380,9,SO47184,1,2181.5625,2181.5625,0,1320.6838,2181.5625,174.525,54.5391
356,2012-02-11,2012-02-23,2021-05-24,12133,10,SO47185,1,2071.4196,2071.4196,0,1117.8559,2071.4196,165.7136,51.7855
360,2012-02-10,2012-02-22,2021-05-25,12123,10,SO47164,1,2049.0982,2049.0982,0,1105.81,2049.0982,163.9279,51.2275
370,2012-02-10,2012-02-22,2021-05-26,15649,8,SO47165,1,2443.35,2443.35,0,1518.7864,2443.35,195.468,61.0838
368,2012-02-10,2012-02-22,2021-05-27,15656,8,SO47166,1,2443.35,2443.35,0,1518.7864,2443.35,195.468,61.0838
375,2012-02-10,2012-02-22,2021-05-28,13419,1,SO47167,1,2181.5625,2181.5625,0,1320.6838,2181.5625,174.525,54.5391
377,2012-02-10,2012-02-22,2021-05-29,13286,1,SO47168,1,2181.5625,2181.5625,0,1320.6838,2181.5625,174.525,54.5391
352,2012-02-10,2012-02-22,2021-05-30,26281,4,SO47169,1,2071.4196,2071.4196,0,1117.8559,2071.4196,165.7136,51.7855
377,2012-02-10,2012-02-22,2021-05-31,21228,9,SO47170,1,2181.5625,2181.5625,0,1320.6838,2181.5625,174.525,54.5391
373,2012-02-10,2012-02-22,2021-06-01,21552,9,SO47171,1,2181.5625,2181.5625,0,1320.6838,2181.5625,174.525,54.5391
352,2012-02-10,2012-02-22,2021-06-02,12668,9,SO47172,1,2071.4196,2071.4196,0,1117.8559,2071.4196,165.7136,51.7855
356,2012-02-10,2012-02-22,2021-06-03,12675,9,SO47173,1,2071.4196,2071.4196,0,1117.8559,2071.4196,165.7136,51.7855
354,2012-02-10,2012-02-22,2021-06-04,12584,9,SO47174,1,2071.4196,2071.4196,0,1117.8559,2071.4196,165.7136,51.7855
368,2012-02-10,2012-02-22,2021-06-05,13812,7,SO47175,1,2443.35,2443.35,0,1518.7864,2443.35,195.468,61.0838
370,2012-02-09,2012-02-21,2021-06-06,13801,7,SO47155,1,2443.35,2443.35,0,1518.7864,2443.35,195.468,61.0838
373,2012-02-09,2012-02-21,2021-06-07,28837,6,SO47156,1,2181.5625,2181.5625,0,1320.6838,2181.5625,174.525,54.5391
369,2012-02-09,2012-02-21,2021-06-08,25864,6,SO47157,1,2443.35,2443.35,0,1518.7864,2443.35,195.468,61.0838
360,2012-02-09,2012-02-21,2021-06-09,26280,4,SO47158,1,2049.0982,2049.0982,0,1105.81,2049.0982,163.9279,51.2275
362,2012-02-09,2012-02-21,2021-06-10,26300,4,SO47159,1,2049.0982,2049.0982,0,1105.81,2049.0982,163.9279,51.2275
369,2012-02-09,2012-02-21,2021-06-11,21403,9,SO47160,1,2443.35,2443.35,0,1518.7864,2443.35,195.468,61.0838
375,2012-02-09,2012-02-21,2021-06-12,21408,9,SO47161,1,2181.5625,2181.5625,0,1320.6838,2181.5625,174.525,54.5391
371,2012-02-09,2012-02-21,2021-06-13,21418,9,SO47162,1,2181.5625,2181.5625,0,1320.6838,2181.5625,174.525,54.5391
362,2012-02-09,2012-02-21,2021-06-14,12671,9,SO47163,1,2049.0982,2049.0982,0,1105.81,2049.0982,163.9279,51.2275
370,2012-02-08,2012-02-20,2021-06-15,15625,8,SO47150,1,2443.35,2443.35,0,1518.7864,2443.35,195.468,61.0838
370,2012-02-08,2012-02-20,2021-06-16,25363,6,SO47151,1,2443.35,2443.35,0,1518.7864,2443.35,195.468,61.0838
360,2012-02-08,2012-02-20,2021-06-17,28547,7,SO47152,1,2049.0982,2049.0982,0,1105.81,2049.0982,163.9279,51.2275
321,2012-02-08,2012-02-20,2021-06-18,26024,9,SO47153,1,782.99,782.99,0,486.7066,782.99,62.6392,19.5748
335,2012-02-08,2012-02-20,2021-06-19,26133,9,SO47154,1,782.99,782.99,0,486.7066,782.99,62.6392,19.5748
389,2012-02-07,2012-02-19,2021-06-20,18133,8,SO47146,1,1000.4375,1000.4375,0,605.6492,1000.4375,80.035,25.0109
375,2012-02-07,2012-02-19,2021-06-21,13324,4,SO47147,1,2181.5625,2181.5625,0,1320.6838,2181.5625,174.525,54.5391
377,2012-02-07,2012-02-19,2021-06-22,21259,9,SO47148,1,2181.5625,2181.5625,0,1320.6838,2181.5625,174.525,54.5391
360,2012-02-07,2012-02-19,2021-06-23,12669,9,SO47149,1,2049.0982,2049.0982,0,1105.81,2049.0982,163.9279,51.2275
379,2012-02-06,2012-02-18,2021-06-24,16308,10,SO47138,1,2181.5625,2181.5625,0,1320.6838,2181.5625,174.525,54.5391
375,2012-02-06,2012-02-18,2021-06-25,13238,4,SO47139,1,2181.5625,2181.5625,0,1320.6838,2181.5625,174.525,54.5391
356,2012-02-06,2012-02-18,2021-06-26,26290,4,SO47140,1,2071.4196,2071.4196,0,1117.8559,2071.4196,165.7136,51.7855
371,2012-02-06,2012-02-18,2021-06-27,21225,9,SO47141,1,2181.5625,2181.5625,0,1320.6838,2181.5625,174.525,54.5391
369,2012-02-06,2012-02-18,2021-06-28,21230,9,SO47142,1,2443.35,2443.35,0,1518.7864,2443.35,195.468,61.0838
362,2012-02-06,2012-02-18,2021-06-29,12684,9,SO47143,1,2049.0982,2049.0982,0,1105.81,2049.0982,163.9279,51.2275
343,2012-02-06,2012-02-18,2021-06-30,26033,9,SO47144,1,782.99,782.99,0,486.7066,782.99,62.6392,19.5748
339,2012-02-06,2012-02-18,2021-07-01,26131,9,SO47145,1,782.99,782.99,0,486.7066,782.99,62.6392,19.5748
375,2012-02-05,2012-02-17,2021-07-02,16406,10,SO47130,1,2181.5625,2181.5625,0,1320.6838,2181.5625,174.525,54.5391
371,2012-02-05,2012-02-17,2021-07-03,13243,1,SO47131,1,2181.5625,2181.5625,0,1320.6838,2181.5625,174.525,54.5391
375,2012-02-05,2012-02-17,2021-07-04,13283,1,SO47132,1,2181.5625,2181.5625,0,1320.6838,2181.5625,174.525,54.5391
379,2012-02-05,2012-02-17,2021-07-05,13357,4,SO47133,1,2181.5625,2181.5625,0,1320.6838,2181.5625,174.525,54.5391
354,2012-02-05,2012-02-17,2021-07-06,26296,1,SO47134,1,2071.4196,2071.4196,0,1117.8559,2071.4196,165.7136,51.7855
343,2012-02-05,2012-02-17,2021-07-07,27027,6,SO47135,1,782.99,782.99,0,486.7066,782.99,62.6392,19.5748
379,2012-02-05,2012-02-17,2021-07-08,21389,9,SO47136,1,2181.5625,2181.5625,0,1320.6838,2181.5625,174.525,54.5391
371,2012-02-05,2012-02-17,2021-07-09,13348,4,SO47137,1,2181.5625,2181.5625,0,1320.6838,2181.5625,174.525,54.5391
368,2012-02-04,2012-02-16,2021-07-10,16275,10,SO47119,1,2443.35,2443.35,0,1518.7864,2443.35,195.468,61.0838
381,2012-02-04,2012-02-16,2021-07-11,14006,4,SO47120,1,1000.4375,1000.4375,0,605.6492,1000.4375,80.035,25.0109
375,2012-02-04,2012-02-16,2021-07-12,28832,6,SO47121,1,2181.5625,2181.5625,0,1320.6838,2181.5625,174.525,54.5391
371,2012-02-04,2012-02-16,2021-07-13,13362,4,SO47122,1,2181.5625,2181.5625,0,1320.6838,2181.5625,174.525,54.5391
371,2012-02-04,2012-02-16,2021-07-14,25408,6,SO47123,1,2181.5625,2181.5625,0,1320.6838,2181.5625,174.525,54.5391
371,2012-02-04,2012-02-16,2021-07-15,13384,1,SO47124,1,2181.5625,2181.5625,0,1320.6838,2181.5625,174.525,54.5391
375,2012-02-04,2012-02-16,2021-07-16,13325,4,SO47125,1,2181.5625,2181.5625,0,1320.6838,2181.5625,174.525,54.5391
371,2012-02-04,2012-02-16,2021-07-17,13326,4,SO47126,1,2181.5625,2181.5625,0,1320.6838,2181.5625,174.525,54.5391
371,2012-02-04,2012-02-16,2021-07-18,21258,9,SO47127,1,2181.5625,2181.5625,0,1320.6838,2181.5625,174.525,54.5391
368,2012-02-04,2012-02-16,2021-07-19,21556,9,SO47128,1,2443.35,2443.35,0,1518.7864,2443.35,195.468,61.0838
352,2012-02-04,2012-02-16,2021-07-20,12677,9,SO47129,1,2071.4196,2071.4196,0,1117.8559,2071.4196,165.7136,51.7855
352,2012-02-03,2012-02-15,2021-07-21,11616,10,SO47107,1,2071.4196,2071.4196,0,1117.8559,2071.4196,165.7136,51.7855
369,2012-02-03,2012-02-15,2021-07-22,13839,7,SO47108,1,2443.35,2443.35,0,1518.7864,2443.35,195.468,61.0838
375,2012-02-03,2012-02-15,2021-07-23,28819,6,SO47109,1,2181.5625,2181.5625,0,1320.6838,2181.5625,174.525,54.5391
370,2012-02-03,2012-02-15,2021-07-24,28850,6,SO47110,1,2443.35,2443.35,0,1518.7864,2443.35,195.468,61.0838
369,2012-02-03,2012-02-15,2021-07-25,25100,6,SO47111,1,2443.35,2443.35,0,1518.7864,2443.35,195.468,61.0838
356,2012-02-03,2012-02-15,2021-07-26,20318,6,SO47112,1,2071.4196,2071.4196,0,1117.8559,2071.4196,165.7136,51.7855
343,2012-02-03,2012-02-15,2021-07-27,15255,4,SO47113,1,782.99,782.99,0,486.7066,782.99,62.6392,19.5748
373,2012-02-03,2012-02-15,2021-07-28,21387,9,SO47114,1,2181.5625,2181.5625,0,1320.6838,2181.5625,174.525,54.5391
370,2012-02-03,2012-02-15,2021-07-29,21393,9,SO47115,1,2443.35,2443.35,0,1518.7864,2443.35,195.468,61.0838
387,2012-02-03,2012-02-15,2021-07-30,24611,9,SO47116,1,1000.4375,1000.4375,0,605.6492,1000.4375,80.035,25.0109
354,2012-02-03,2012-02-15,2021-07-31,12586,9,SO47117,1,2071.4196,2071.4196,0,1117.8559,2071.4196,165.7136,51.7855
362,2012-02-03,2012-02-15,2021-08-01,28541,7,SO47118,1,2049.0982,2049.0982,0,1105.81,2049.0982,163.9279,51.2275
360,2012-02-02,2012-02-14,2021-08-02,11612,10,SO47100,1,2049.0982,2049.0982,0,1105.81,2049.0982,163.9279,51.2275
371,2012-02-02,2012-02-14,2021-08-03,16260,10,SO47101,1,2181.5625,2181.5625,0,1320.6838,2181.5625,174.525,54.5391
370,2012-02-02,2012-02-14,2021-08-04,13424,1,SO47102,1,2443.35,2443.35,0,1518.7864,2443.35,195.468,61.0838
368,2012-02-02,2012-02-14,2021-08-05,13369,1,SO47103,1,2443.35,2443.35,0,1518.7864,2443.35,195.468,61.0838
379,2012-02-02,2012-02-14,2021-08-06,13279,4,SO47104,1,2181.5625,2181.5625,0,1320.6838,2181.5625,174.525,54.5391
371,2012-02-02,2012-02-14,2021-08-07,13319,1,SO47105,1,2181.5625,2181.5625,0,1320.6838,2181.5625,174.525,54.5391
369,2012-02-02,2012-02-14,2021-08-08,25361,6,SO47106,1,2443.35,2443.35,0,1518.7864,2443.35,195.468,61.0838
354,2012-02-01,2012-02-13,2021-08-09,28532,7,SO47091,1,2071.4196,2071.4196,0,1117.8559,2071.4196,165.7136,51.7855
369,2012-02-01,2012-02-13,2021-08-10,28802,6,SO47092,1,2443.35,2443.35,0,1518.7864,2443.35,195.468,61.0838
369,2012-02-01,2012-02-13,2021-08-11,13380,4,SO47093,1,2443.35,2443.35,0,1518.7864,2443.35,195.468,61.0838
377,2012-02-01,2012-02-13,2021-08-12,15664,8,SO47094,1,2181.5625,2181.5625,0,1320.6838,2181.5625,174.525,54.5391
370,2012-02-01,2012-02-13,2021-08-13,25095,6,SO47095,1,2443.35,2443.35,0,1518.7864,2443.35,195.468,61.0838
354,2012-02-01,2012-02-13,2021-08-14,26283,4,SO47096,1,2071.4196,2071.4196,0,1117.8559,2071.4196,165.7136,51.7855
370,2012-02-01,2012-02-13,2021-08-15,21257,9,SO47097,1,2443.35,2443.35,0,1518.7864,2443.35,195.468,61.0838
360,2012-02-01,2012-02-13,2021-08-16,12667,9,SO47098,1,2049.0982,2049.0982,0,1105.81,2049.0982,163.9279,51.2275
325,2012-02-01,2012-02-13,2021-08-17,26134,9,SO47099,1,782.99,782.99,0,486.7066,782.99,62.6392,19.5748
379,2012-01-31,2012-02-12,2021-08-18,16311,10,SO47085,1,2181.5625,2181.5625,0,1320.6838,2181.5625,174.525,54.5391
373,2012-01-31,2012-02-12,2021-08-19,13378,4,SO47086,1,2181.5625,2181.5625,0,1320.6838,2181.5625,174.525,54.5391
377,2012-01-31,2012-02-12,2021-08-20,13383,1,SO47087,1,2181.5625,2181.5625,0,1320.6838,2181.5625,174.525,54.5391
369,2012-01-31,2012-02-12,2021-08-21,13274,1,SO47088,1,2443.35,2443.35,0,1518.7864,2443.35,195.468,61.0838
341,2012-01-31,2012-02-12,2021-08-22,15284,4,SO47089,1,782.99,782.99,0,486.7066,782.99,62.6392,19.5748
377,2012-01-31,2012-02-12,2021-08-23,21394,9,SO47090,1,2181.5625,2181.5625,0,1320.6838,2181.5625,174.525,54.5391
369,2012-01-30,2012-02-11,2021-08-24,16329,10,SO47077,1,2443.35,2443.35,0,1518.7864,2443.35,195.468,61.0838
375,2012-01-30,2012-02-11,2021-08-25,13248,1,SO47078,1,2181.5625,2181.5625,0,1320.6838,2181.5625,174.525,54.5391
375,2012-01-30,2012-02-11,2021-08-26,13359,4,SO47079,1,2181.5625,2181.5625,0,1320.6838,2181.5625,174.525,54.5391
360,2012-01-30,2012-02-11,2021-08-27,26302,4,SO47080,1,2049.0982,2049.0982,0,1105.81,2049.0982,163.9279,51.2275
341,2012-01-30,2012-02-11,2021-08-28,15203,4,SO47081,1,782.99,782.99,0,486.7066,782.99,62.6392,19.5748
323,2012-01-30,2012-02-11,2021-08-29,15254,5,SO47082,1,782.99,782.99,0,486.7066,782.99,62.6392,19.5748
329,2012-01-30,2012-02-11,2021-08-30,15288,4,SO47083,1,782.99,782.99,0,486.7066,782.99,62.6392,19.5748
370,2012-01-30,2012-02-11,2021-08-31,21561,9,SO47084,1,2443.35,2443.35,0,1518.7864,2443.35,195.468,61.0838
370,2012-01-29,2012-02-10,2021-09-01,13246,4,SO47068,1,2443.35,2443.35,0,1518.7864,2443.35,195.468,61.0838
383,2012-01-29,2012-02-10,2021-09-02,14017,4,SO47069,1,1000.4375,1000.4375,0,605.6492,1000.4375,80.035,25.0109
387,2012-01-29,2012-02-10,2021-09-03,14025,1,SO47070,1,1000.4375,1000.4375,0,605.6492,1000.4375,80.035,25.0109
369,2012-01-29,2012-02-10,2021-09-04,15667,8,SO47071,1,2443.35,2443.35,0,1518.7864,2443.35,195.468,61.0838
341,2012-01-29,2012-02-10,2021-09-05,20062,8,SO47072,1,782.99,782.99,0,486.7066,782.99,62.6392,19.5748
369,2012-01-29,2012-02-10,2021-09-06,25287,6,SO47073,1,2443.35,2443.35,0,1518.7864,2443.35,195.468,61.0838
362,2012-01-29,2012-02-10,2021-09-07,26293,1,SO47074,1,2049.0982,2049.0982,0,1105.81,2049.0982,163.9279,51.2275
360,2012-01-29,2012-02-10,2021-09-08,12685,9,SO47075,1,2049.0982,2049.0982,0,1105.81,2049.0982,163.9279,51.2275
362,2012-01-29,2012-02-10,2021-09-09,12588,9,SO47076,1,2049.0982,2049.0982,0,1105.81,2049.0982,163.9279,51.2275
362,2012-01-28,2012-02-09,2021-09-10,11609,10,SO46920,1,2049.0982,2049.0982,0,1105.81,2049.0982,163.9279,51.2275
371,2012-01-28,2012-02-09,2021-09-11,15454,8,SO46921,1,2181.5625,2181.5625,0,1320.6838,2181.5625,174.525,54.5391
368,2012-01-28,2012-02-09,2021-09-12,13088,1,SO46922,1,2443.35,2443.35,0,1518.7864,2443.35,195.468,61.0838
369,2012-01-28,2012-02-09,2021-09-13,13176,4,SO46923,1,2443.35,2443.35,0,1518.7864,2443.35,195.468,61.0838
375,2012-01-28,2012-02-09,2021-09-14,13203,1,SO46924,1,2181.5625,2181.5625,0,1320.6838,2181.5625,174.525,54.5391
373,2012-01-28,2012-02-09,2021-09-15,21165,9,SO46925,1,2181.5625,2181.5625,0,1320.6838,2181.5625,174.525,54.5391
377,2012-01-28,2012-02-09,2021-09-16,21169,9,SO46926,1,2181.5625,2181.5625,0,1320.6838,2181.5625,174.525,54.5391
362,2012-01-28,2012-02-09,2021-09-17,12348,9,SO46927,1,2049.0982,2049.0982,0,1105.81,2049.0982,163.9279,51.2275
356,2012-01-28,2012-02-09,2021-09-18,12358,9,SO46928,1,2071.4196,2071.4196,0,1117.8559,2071.4196,165.7136,51.7855
331,2012-01-27,2012-02-08,2021-09-19,20710,10,SO46910,1,782.99,782.99,0,486.7066,782.99,62.6392,19.5748
377,2012-01-27,2012-02-08,2021-09-20,24832,6,SO46911,1,2181.5625,2181.5625,0,1320.6838,2181.5625,174.525,54.5391
377,2012-01-27,2012-02-08,2021-09-21,13177,1,SO46912,1,2181.5625,2181.5625,0,1320.6838,2181.5625,174.525,54.5391
375,2012-01-27,2012-02-08,2021-09-22,13212,4,SO46913,1,2181.5625,2181.5625,0,1320.6838,2181.5625,174.525,54.5391
356,2012-01-27,2012-02-08,2021-09-23,26245,4,SO46914,1,2071.4196,2071.4196,0,1117.8559,2071.4196,165.7136,51.7855
362,2012-01-27,2012-02-08,2021-09-24,26276,1,SO46915,1,2049.0982,2049.0982,0,1105.81,2049.0982,163.9279,51.2275
329,2012-01-27,2012-02-08,2021-09-25,15196,4,SO46916,1,782.99,782.99,0,486.7066,782.99,62.6392,19.5748
371,2012-01-27,2012-02-08,2021-09-26,21202,9,SO46917,1,2181.5625,2181.5625,0,1320.6838,2181.5625,174.525,54.5391
343,2012-01-27,2012-02-08,2021-09-27,26022,9,SO46918,1,782.99,782.99,0,486.7066,782.99,62.6392,19.5748
362,2012-01-27,2012-02-08,2021-09-28,11481,8,SO46919,1,2049.0982,2049.0982,0,1105.81,2049.0982,163.9279,51.2275
387,2012-01-26,2012-02-07,2021-09-29,17080,7,SO46904,1,1000.4375,1000.4375,0,605.6492,1000.4375,80.035,25.0109
375,2012-01-26,2012-02-07,2021-09-30,16053,10,SO46905,1,2181.5625,2181.5625,0,1320.6838,2181.5625,174.525,54.5391
368,2012-01-26,2012-02-07,2021-10-01,12950,1,SO46906,1,2443.35,2443.35,0,1518.7864,2443.35,195.468,61.0838
368,2012-01-26,2012-02-07,2021-10-02,13087,1,SO46907,1,2443.35,2443.35,0,1518.7864,2443.35,195.468,61.0838
370,2012-01-26,2012-02-07,2021-10-03,21189,9,SO46908,1,2443.35,2443.35,0,1518.7864,2443.35,195.468,61.0838
379,2012-01-26,2012-02-07,2021-10-04,20998,9,SO46909,1,2181.5625,2181.5625,0,1320.6838,2181.5625,174.525,54.5391
381,2012-01-25,2012-02-06,2021-10-05,13999,4,SO46899,1,1000.4375,1000.4375,0,605.6492,1000.4375,80.035,25.0109
375,2012-01-25,2012-02-06,2021-10-06,21194,9,SO46900,1,2181.5625,2181.5625,0,1320.6838,2181.5625,174.525,54.5391
375,2012-01-25,2012-02-06,2021-10-07,21203,9,SO46901,1,2181.5625,2181.5625,0,1320.6838,2181.5625,174.525,54.5391
375,2012-01-25,2012-02-06,2021-10-08,21000,9,SO46902,1,2181.5625,2181.5625,0,1320.6838,2181.5625,174.525,54.5391
354,2012-01-25,2012-02-06,2021-10-09,12353,9,SO46903,1,2071.4196,2071.4196,0,1117.8559,2071.4196,165.7136,51.7855
383,2012-01-24,2012-02-05,2021-10-10,19173,10,SO46889,1,1000.4375,1000.4375,0,605.6492,1000.4375,80.035,25.0109
368,2012-01-24,2012-02-05,2021-10-11,12921,4,SO46890,1,2443.35,2443.35,0,1518.7864,2443.35,195.468,61.0838
325,2012-01-24,2012-02-05,2021-10-12,20592,10,SO46891,1,782.99,782.99,0,486.7066,782.99,62.6392,19.5748
370,2012-01-24,2012-02-05,2021-10-13,13086,1,SO46892,1,2443.35,2443.35,0,1518.7864,2443.35,195.468,61.0838
369,2012-01-24,2012-02-05,2021-10-14,28659,6,SO46893,1,2443.35,2443.35,0,1518.7864,2443.35,195.468,61.0838
356,2012-01-24,2012-02-05,2021-10-15,26120,4,SO46894,1,2071.4196,2071.4196,0,1117.8559,2071.4196,165.7136,51.7855
354,2012-01-24,2012-02-05,2021-10-16,26183,4,SO46895,1,2071.4196,2071.4196,0,1117.8559,2071.4196,165.7136,51.7855
333,2012-01-24,2012-02-05,2021-10-17,15189,1,SO46896,1,782.99,782.99,0,486.7066,782.99,62.6392,19.5748
368,2012-01-24,2012-02-05,2021-10-18,21179,9,SO46897,1,2443.35,2443.35,0,1518.7864,2443.35,195.468,61.0838
369,2012-01-24,2012-02-05,2021-10-19,21205,9,SO46898,1,2443.35,2443.35,0,1518.7864,2443.35,195.468,61.0838
368,2012-01-23,2012-02-04,2021-10-20,13565,7,SO46884,1,2443.35,2443.35,0,1518.7864,2443.35,195.468,61.0838
373,2012-01-23,2012-02-04,2021-10-21,15933,10,SO46885,1,2181.5625,2181.5625,0,1320.6838,2181.5625,174.525,54.5391
377,2012-01-23,2012-02-04,2021-10-22,28669,6,SO46886,1,2181.5625,2181.5625,0,1320.6838,2181.5625,174.525,54.5391
362,2012-01-23,2012-02-04,2021-10-23,12340,9,SO46887,1,2049.0982,2049.0982,0,1105.81,2049.0982,163.9279,51.2275
325,2012-01-23,2012-02-04,2021-10-24,26021,9,SO46888,1,782.99,782.99,0,486.7066,782.99,62.6392,19.5748
362,2012-01-22,2012-02-03,2021-10-25,11470,8,SO46875,1,2049.0982,2049.0982,0,1105.81,2049.0982,163.9279,51.2275
375,2012-01-22,2012-02-03,2021-10-26,15084,8,SO46876,1,2181.5625,2181.5625,0,1320.6838,2181.5625,174.525,54.5391
370,2012-01-22,2012-02-03,2021-10-27,12926,4,SO46877,1,2443.35,2443.35,0,1518.7864,2443.35,195.468,61.0838
369,2012-01-22,2012-02-03,2021-10-28,25061,6,SO46878,1,2443.35,2443.35,0,1518.7864,2443.35,195.468,61.0838
379,2012-01-22,2012-02-03,2021-10-29,13224,1,SO46879,1,2181.5625,2181.5625,0,1320.6838,2181.5625,174.525,54.5391
335,2012-01-22,2012-02-03,2021-10-30,15167,1,SO46880,1,782.99,782.99,0,486.7066,782.99,62.6392,19.5748
